ÿColumn1,id,text,emotion
182,40265434,"51F' CE'F %-F' 9DI E3*HI E,*E9F' %0' (/F' FF,- #J E$*E1 F3*6JA 'D/C*H1 92EJ HCE'F,",Happy
183,40265436,%FG J#.0 'D#AC'1 'DE1C().,Neutral
184,40265437,"%JG %DDJ *F'B4 ('DAD3A) 9DHE 3J'3J) AJE' J*9DB AJ 'D/JEB1'7J) H'DBHEJ) H'DGHJ) H%DI ".1G,",Neutral
185,40274817,%-F' #5D' CF' 3'CFJF AJ -J %JG *-*C AJG E9 'DEH'7F 'D3H1J 'D "G 'D 'D#5JD EF 3C'F 'D(1J/ H 'D3H1J 'DF'2- %DDJ %,' EF 'D,HD'F H'DAD37JFJ *(9 'D48 H'DAD37JFJ *(9* 'D 67 J9FJ #F' 'D"F %0' (/J #5H1DC 'D.1J7) *(9 (J*F' 9DI J3'1F' C'F AJ H'-/ EF :2) H9DI JEJFF' C'F ,'1F' EF "G 'D3H1JJF 'D 67 EF 'D,HD'F H EB'(DF' C'F AJ ,'1 EF 'D 48.,Neutral
186,40274818,HGHF 9DI J9FJ 'D71A 'D".1 EB'(DF' C'F "G #-/ 3C'F 'DE/JF) ('DB1J).,Neutral
187,40274821,"7'1B 4H (J5J1 AJ 'DEH'9J/ DE' F,1( FF3BG' HF1*(G' (JF (JF EF'7BF' H H #H1H(', #F' /'&E' AJ 9F/J .DD GHF (J5J1",Neutral
188,40274822,*1I 'DE4CD) E' HE4 (#H1H(' HD' ('DEF7B) 'DE4CD) ('D91( HJF E' C'FH' 3H'! C'FH' (#H1H(' #H #H C'FH' HJF E' C'F 'G,Sad
189,40274823,"%E('1- %E('1- 5'1 FA3 'DEHBA %DDJ 5'1 E9F' 'DJHE J' ,E'9) F-F' CDF' (F-'HD 'JG J9FJ E1*(JF EH9/.",Anger
190,40274824,H H-*I *.JDF' 'DEH9/ CJA (/H JCHF J9FJ #F' BD* %FG 7'1B #F' (/J %J'C *CHF 9DI 'DCF('J) *41( BGH) HGJC A#F' GJC E1*( -'DJ H5'1 E9'G J9FJ 81A E'. #F' %E('1- 5'1 E9J FA3 'D4J! J9FJ #F' CE'F CF* E,G2 -'DJ DFA3 'D4J! (3 'G (3 CE'F FA3 'D FA3 'DEH6H9 H6DJ* #AC1 %FG 4H (J5J1 E9F' F-F DE' J9FJ *-/J/' HB* A1HB 'D*HBJ* #H GJC (5J1 /1H( /'JE'.,Neutral
191,40274825,#5D' #F' 1'J- ('DJ 9DI 'DEH9/ %FG 'DE3' %F* 'DJHE J9FJ F5J(C '3*+F'&J D%FG #F' 3G1'F DD3'9) J9FJ 3:00 'DA,1 *B1J(' A#F' EF 5'-J 'D5(- J9FJ GD#.,Sad
192,40274827,"DE' #CHF 3G1'F (G0' 'D4CD, D%FG DHC /'HF D3I H*.1(7 *HBJ*F' DJD HFG'1.",Anger
193,40274828,"H HCE'F 4:DG, 7'1B #471 6JA J9FJ # -*I G0G 'DD-8) D%FG 9ED* 4:DG (/D E' J*1CFJ (1'-*J %FG EF :J1 GJC J9FJ -/ #B5I DDEB'(D) B'D DJ AJG 5F'J9J ,'J J5D- %4J ('D/'1 (9/ 3'9) (9/ J9FJ (9/ 3'9) ('D8(7 (JCHF EH,H/.",Neutral
194,40274829,"A-7J* /J/ D'JF, AJ ,13 1- J1F",Neutral
195,40274830,G'G'G' .0 1'-*C GH 3DH* (JF 'D941) HF5 H'D7F94 HF5 J9FJ E9F' 3'9*JF EECF J,J (#HDG EECF J,J (".1G.,Neutral
196,40274833,"7'1B #HD 4J!, EJF #-DI 3H1J' #H #H DF/F",Neutral
197,40274834,4HA G0' 'D3$'D 59( *1I EH EH 3GD 'D%,'() 9DJG D%FG AJ C+J1 F'3 (*,'H( 9DJG GJC (5J:) 9'7AJ) HE('41) H*BDJ/J) HD' 3H1J' #-DI HC0' H%4J HGJC,Neutral
198,40274835,"#F' (/J 49H1C, 1- F/.D F-DD %F* %F* J9FJ (9J/' 9F 'D*-DJD H'DEH'BA %DDJ 1'- F-CJ AJG' #H FE1 9DJG' (3 %F* 4H",Neutral
199,40274837,"D' 7(9' 7(9' 3H1J' ('DF3() %DJ J9FJ J9FJ (D/ '3*+F'&J J9FJ -'D) '3*+F'&J) 3H1J' ('DF3() %DJ H7F J9FJ (CD E9FI 'DCDE) DCF (FA3 'DHB* #CHF H'B9J 'D"F #-CJ DJ 1H- 9J4 (3H1J' H HHA1DJ 'D81A J9FJ D-*I #1,9 #BD (JCHF 59( 9DJ %FJ #1,9 H#*1C J9FJ CD EBHE'* 'D-J') 'DEH,H/) GHF %DDJ #97*FJ A15) -BJBJ) G0' G0' (-CJ (4CD H'B9J J9FJ.",Sad
200,40274838,H5'1 9F/C 7'1B '1*('7 9'7AJ 'DJHE E9 E9 DF/F,Sad
201,40274840,"J9FJ 4HA 'DAD37JFJ (4CD 9'E #H1 HCD %F3'F DCF 'DAD37JFJ 1(E' ( (4CD .'5, 'D(D/ %DDJ (J9J4 AJG H(-3 AJG ('3*B1'1 H#E'F FH9' E' (:6 'DF81 9F #J J9FJ 'A*1'B'* #.1I %JG (*9'ED E9G CH7F J9FJ.",Neutral
202,40274842,"(/F' F1H- 9DI 9DI 3H1J' GJC F1,9 DDE4'G/ HG0G 'DEB'(D) '3*+F'&J) E4 E+D #J EB'(D) +'FJ) %F* 9ED*G' H(-( %FG J9FJ **9'HF E9 %FC *97JFJ E4 '3CH('* H61('* HGJC (3 (/F' F1J- EB9/*4 9DI 'DCF('J) %F*",Neutral
203,40274843,"EB9/*4 9DI 'DCF('J), (3 (/F' FA*16 'DCF('J) 'DE1J-) *(9*C (/F' F1,9 7'1B DE2'1J(",Neutral
204,40274844,G'* (D4DJ EF GF'C '-CJDJ 9F 'G 9F F4#*C #8F #F* (D4* AJ E2'1J( (9/JF 7D9* 9DI 'D4'E H 'DJ1EHC 5-,Neutral
205,40274846,*9'D F(D4 EF GF'C HD' (/C *(D4 EF B(D,Neutral
206,40274847,D' D' /F(D4 B(D HJF (/J #1H- G'J G0' G0' B(D 'D B(D 'D B(D J9FJ,Neutral
207,40274848,""G 7(9' 'DE2J1J( ('DEF'3() GJ EF7B) J9FJ "G AJ 3H1J' E4GH1) %JG D%FG AJG' (-J1) A' (-J1) 'DE2J1J( *9*(1 EF7B) 3J'-J) H'DF'3 *B5/G' EF CD *B1J(' 'DE/F 'D3H1J) J9FJ .'5) EF'7B 'D,FH( (4CD 9'E, DCF GJ B1J) 5:J1).",Neutral
208,40274849,"%JG 9// 3C'FG' J9FJ #F' DE' .1,* EFG' 9// 3C'FG' E' C'F J*,'H2 10,000 #H %-/I 941 #DA.",Neutral
209,40274850,*B1J(' 'D+D+JF AD37JFJJF H'D+D+ 3H1J. DCF GJ ('D#3'3 B1J) 3H1J) J9FJ GJC C#3'3 F4#*G' CB1J) 3H1J) DJ3 CE.JE #H *,E9 AD37JFJ.,Neutral
210,40274851,%JG AJG .DJ7 %JG AJG AD37JFJJF AJ H"G 3H1JJF J9FJ EH'7FJF #H 3H1JJF (3EHGE AJ J9FJ %DDJ GH 'DF'2-JF %DDJ %,H' EF 'D,HD'F AJG' E.JE DD3H1JJF 'DF'2-JF EF 'D,HD'F.,Neutral
211,40274852,"%JG ('DF3() %DJ J9FJ G'J C'F* 'D 'D9'DE 'D5:J1 *(9J %JG 'D %JG %DDJ %DDJ (9J4 (B1J) E+D 'DE2'1J( (A*1) 7AHD*G %JG #E %/1'CG DD9'DE B/ JCHF J9FJ E-AH1 AJG "A'B 6JB) ,/'. J9FJ #F' (A*1) EF 'DA*1'* C7AD CF* #9*(1 'D4'E GJ #B5I J9FJ #B5I 71A 'D#16.",Sad
212,40274853,"'HC %DDJ GJ (9J/G 100 CE J9FJ "G.",Neutral
213,40274855,"A' (4CD 9'E "G F9E 'DE2J1J( (*E+D %DJ -'D) '3*+F'&J) HD-/ 'D"F #F' J9FJ %0' (/J %0' (/J #9J4 'D-'D) 'D491J) *(9 -J'*J CAD37JFJ (9J4 DE2J1J(, DJ3 AB7 D#FJ F4#* AJG' C7AD %FE' D' D%FG GJ (*E+D 'D9'DE 'D5:J1 DD%F3'F 'D1JAJ %DDJ EH,H/ AJ #J EF7B) 91(J).",Neutral
214,40274857,'-CJDF' B5) GJC B5) 4'91J). F(D4 AJG' EF E2'1J(,Neutral
215,40274859,"%F* 'D"F (/C *97JFJ GJC #3&D) E('41) E' 1- #CHF E-61DG' HE' 1- #CHF J9FJ E*0C1 4J! EFG' DCF %JG J9FJ #C+1 #C+1 'D 'D7AHD) %DDJ (*5J1 E9 'D7AD AJ EF4# 1JAJ E+D GJC (9*B/ 'DE/13) 'DE/13) *9*(1 #J6' 9'DE ".1 J9FJ (-*C AJG' E9 'D7D'( E9 "G #5/B'! E9 #7A'D ,// A' E' AJ EHBA ( (9JFG 'D"F J9FJ J-61FJ.",Neutral
216,40274860,"AJ EH'BA C+J1) AJ AJ AJ -J') 'D%F3'F #CJ/ CD H'-/ DCF E' AJ EHBA E9JF (J-61FJ 'D"F DCF 'D 'DE/13) C'F* *E+D GJ %DC 'D9'DE /'&E' %DDJ .'1, 'D(J* %F* /'&E' 9F/C 9'DEJF AJ AJ 'D AJ 'DEF4# 'D1JAJ 9F/C 'D(J*,",Neutral
217,40274861,"H9F/C 'DE/13), H:J1 GJC E' AJ J9FJ "G 'D-J') (JF G/HD 'D 'D 'DEC'FJF *B1J(' 4(G E9/HE) J9FJ :J1 :J1 :J1 EH,H/) J9FJ A(3 J9FJ G'J E' .DJFJ #-CJ DC EHBA 71JA 'D"F %,'FJ ( (A*1) EF 'DA*1'* 94'F #-CJ DC",Neutral
218,40274862,GH EHBA (.5H5 #.HJ.,Neutral
219,40274864,"G'J (*9C3DC 1(E' #-D'E 'D "G 'D7AD %DDJ (J9J4 (GJC EF7B). %JG ('D9J/ 'DF'3 (*91A (*D(3 ,/J/ H(*H.0 9J/J'* H (*F(37 H(*A1- HCD 4J! HCD H'-/ (J5J1 9F/G J9FJ 4H (/G J4*1J ('D9J/ 4H (/H J4*1J A1/ H4H (/H J4*1J D9() H4J (/H J4*1J C0' A%DDJ #.  J9FJ #5:1 EFJ 1'- DE' 9J/J'* H9E ('D %JG EF 'DCD %JG H1'- (4*1J %4J J9FJ A' %F* (%EC'FC J9FJ (**-21 4H (/H J4*1J,",Happy
220,40274865,"J9FJ #J HD/ ('D9J/ 4H (/H J4*1J G' 'DE-D'* (*CHF 9'16) #D9'( E9JF) %4J GJC (9/ 4HJ 1,9 HE9G -E'1",Happy
221,40274869,"(-CJDG #(HJ 1-E) 'DDG 9DJG (-CJ DG 4H G'/' (-CJDH '4*1J*G (9J/J), A' 'DEHBA 7(9' C'F E6-C (4CD 9'E 7(9' #5D' -*I 'D9J/J) E' AJG' *4*1J -E'1 D#FG 'D-E'1 J9*(1 ('DF3() J9FJ ,2! EF EF +1H) 'D 'D(J* %DDJ GH #5D' C'F -E'1 6'J9 HH'-/ ED'BJG H('J9H J'G (( #0G( 'D#+E'F AGH 'F(37 H'9*(1 -'DG",Happy
222,40274871,"#F' #F' (8F #F' (8F GH C31 CD 'D BH'9/ ('DG/'J' J9FJ ('D9'/) 'DH'-/ C'F "G "G (8F D-E'1G JECF 'DE.JD) C'F* %DG' 9D'B) ('D3J'1) ('D7J'1) (4J! A' A(D4 GH #33 AJG' (JF EF 'D-E'1 (3 J9FJ #F' #F' EECF J.71 DJ %0' H'-/ %0' 4'( #H 7AD (/G J(D4 J-DE GJC (D4 EF E1'J) 3J'1) #F' 9F/J AJ :1A*J E1'J) 3J'1) 7'1B D#FG J9FJ CEB/E) :1A) 'D7AHD) CEB/E) D",Neutral
223,40274872,%DG' 9D'B) %DG' 9D'B) AJ -( 'D7AD DD-JH'F (4CD 9'E. %FG CD 7AD /'JE',Neutral
224,40274873,"(-( -J'*G -JH'F (-( J9FJ JCHF E1(JG #H %4J (3 J9FJ #CJ/ E4",Neutral
225,40274874,:J1 GJC 'D(J&) 'D1JAJ) A9DJ' 'D-E'1 AJG' E4 #J -JH'F J9FJ AJ -JH'F'* C*J1 EECF *CHF (3 'D-E'1 J9FJ *-/J/' EF CJA 3J/C #H #H 3J/C (4CD #3'3J (JCHF J-CJ 9FG (JCHF J-CJ 9FG C5/JB J9FJ.,Neutral
226,40274875,5-J- 4HJ 4HJ 9DJG J' 3J/J J9FJ (G0' 'D4CD 7HD 'DHB*. 7( 7'1B %F* 9E * B(D 4HJ -CJ* %FG %FG 4HJ) *H',/ 'DAD37JFJ AJ E2J1J( J9FJ EB'1F) B/ JCHF ('D4'E #H #H #H ('D( *,E9'* 'DAD37JFJJF GH #BD.,Neutral
227,40274876,"%JG %JG AAJ F4') 4HJ E.*DA) EECF *CHF 9F/C %F* 9F %J HG0' 4J! ,J/ J9FJ JECF D%FG 9EHE 'DAD37JFJJF %DDJ (J7D9H' 'DD',&JF 'DAD37JFJJF %DDJ (J7D9H' EF 3H1J' (J7D9H' (H9J 3J'3J .DJFJ #-CJ 'D#3'3J'* 9DI 'D#BD EH,H/) H-'61) (D GF'DC J9FJ #4J'! E*B/E) -*I -'61) %JG %JG 'D F4#*C %F* 'DJHE J9FJ EF HJF %F* EH,H/ (3 'DF4') %0' (/F' F(D4 AJG' C'F AJ DDEC'F #H 'D9JD) #H 'D#31) #H D-/ E' 'F* 'F*BD* 9DI 'D4'E D 5'1 AJ 'F.1'7 #H H9J 3J'3J",Neutral
228,40274877,"%JG 7(9' 'D-J') 'D 'DE2J1J( DJ3* -J') E.JE J9FJ 'DAD37JFJ %DDJ 9'4 'DE2J1J( E' AJC *BHD %FG GH %(F E.JE E' 9'4 9J4) 'DE.JE'* %DDJ EECF J4HA AJG' J-*C AJG' E9 'DA5'&D E+D' J-*C AJG' E9 'D9ED 'DH7FJ -*I J9FJ 9DE' %FG G0' C'F EH,H/ J9FJ DCF C'F EH,H/ ( J9FJ C C EDE- 9'EDJ -J') 'DAD37JFJ DCF E' C'F EF.17 AJG. ('D9C3 'DE2J1J( (J&) 21'9J) H'DAD37JFJJF %DDJ 9'4H' AJ 'DE.JE'* *1I E' AJ HD' E.JE (3H1J' J9FJ AJ J9FJ B1J( EF 'D(J&)",Neutral
229,40274878,"'D21'9J) %JG ('*A'B 'DE2J1J(, 'JG 'DE2'1J( C'F J9FJ C'F (J&) 21'9J) A'DF'3 #5D' EF.17) AJ 'D(3'*JF HAJ 'D-BHD H'DGE 'D'B*5'/J H'DGE 'D-J') 'DJHEJ GH 'DJ 4':D 'DF'3. 'DGE 'D3J'3J C'F EH,H/ #F' ('DF3() %DJ %JG %DDJ C'F #C+1 *#+J1' AJFJ AJ EH6H9 'DH9J 'D3J'3J GH H'B9 1-E) 'DDG 9DJG DJ3 DJ3 DJ3 'DEC'F, 'DEC'F J9FJ #F' (9*(1 H'D/J DH C'F (EC'F ".1 DH CF* E+D' #F' AJ E.JE 'DJ1EHC E9 *#+1 AJ H'D/J C'F 'DH9J 'D3J'3J -JCHF E.*DA.",Neutral
230,40274879,B/ JCHF E.*DA AJ 'D'*,'G HB/ JCHF E.*DA AJ %FG J9FJ J*6'9A.,Neutral
231,40274880,"DCF AJ G0' 'D(9/ D', "G C'F 'DEH6H9 %DG 9D'B) AJ H'D/J H'D/J J9FJ 9'4 -J'*G C C C 91H() CBHJ",Happy
232,40274881,"H H9EDJ' #F' J9FJ *41A* EFG 'DAC1) 'D3J'3J) EF 91H(*G HBHEJ*G %JG 9DE' %FG GH DE JF.17 AJ #J -2( 3J'3J HDE JCF J$EF AJ 'D*,1() 'D-2(J) 'D91(J) (4CD 9'E DCF C'F E+BA H'9J (9*(1G DCF E+BA DE J3*7J9 #F J#.0 A15*G FG'&J' J9FJ GH 9'4 CD -J'*G %JG J(-+ 9F DBE) 'D.(2 -*I HA'*G J9FJ A('D*'DJ DE JCF D+B'A*G #H -J'*G 'D3J'3J) #H H9JG 'D3J'3J",Anger
233,40274882,"#J #+1 AJ -J'*G 'D9'E), %FE' C'F* *E+D GJ 9'DEG 'D.'5 C4.5 AB7 %DDJ C'F 1(E' ('DC+J1 %JG %DDJ ('DC*J1 'DJ J*-/+ AJG E9 #HD'/G.",Anger
234,40274883,"#F' C'F %DJ H69 .'5 AJ G0' 'DEH6H9 J9FJ 9DE' %FG #F' D' D' J9FJ E4 #C(1 #.H'*J, %-F' 941) ('DEF'3()",Neutral
235,40274884,""G #F' 'H 'G 'F' #H37GE J9FJ AJ "G .E3) #C(1 EFJ H.E3) #5:1 EFJ J9FJ A('D*'DJ "G #F' 'DH-J/ %DDJ CF* %DDJ C'F %DDJ CF* #B*1( EFG AJ EH6H9 'D-H'1 'D3J'3J #H 'DH9J 'D3J'3J #H 'DFB'4 'D3J'3J 9DE' %FG GH C'F J-/+ 'DCD DCF #F' (H',( (4CD .'5 D#FJ #F' CF* 'G*E (G0' 'DEH6H9 -*I EF #F' 7AD AGH 9'DE HG0' 'D(J* H('DC+J1 J9FJ 'DE-J7 'D#5/B'! DE' J,H J,D3H' GD 1,'D #E'E 'D(J* 9F/ 'D951J'* #H 'DE:1( #H %4J",Happy
236,40274885,"(/H1 G0' 'DEH6H9 HC'F 'DG EC'F*G (JF #B1'FG GH, F*J,) %FG GH 9F/G H9J EB'1F) ( E+D' #5/B'&G %DDJ EECF JCHF 9('1) 9F EH8AJF (37'! E+DG GH GH EH8A (3J7 J9FJ DCF H9JG C'F E*B/E %JG (4CD ED-H8 9DI #B1'FG.",Neutral
237,40274886,E-J7CE 'D#,*E'9J CE C'F 3H1J #C+1 CF*H J9FJ EF.17JF (( 'D3H1JJF #C+1 J9FJ E' F*J,) 9/E H,H/ AD37JFJJF JECF CJA -CJ*,Neutral
238,40274887,"%JG D' GH AJ AD37JFJJF ('D9C3 ('DF3() DD #C(1 AD37JFJG (3 GJ 'D 'D 'D(D/ 'DE/J1JF ('DB1J) (#3'3G' 3H1J' J9FJ 3C'FG' 'D#5DJJF 'D3H1JJF ('DF3() DD 'D#3'3J) %JG F3() 'DAD37JFJJF 'D#C(1 ',* 9DJG' (9/ 67 J9FJ 'DF'3 %DDJ %DDJ %DDJ C'FH' AD37JFJJF AJ EF7B) 'D,HD'F HF2-H' EF 'D,HD'F E1) #.1I %DI 'DE2'1J(, HD0DC %JG %-F' #5D' CF' 3'CFJF AJ -J %JG *-*C AJG E9 'DEH'7F 'D3H1J 'D "G 'D 'D#5JD EF 3C'F 'DE2'1J(",Neutral
239,40274888,H'D3H1J 'DF'2- %DDJ %,' EF 'D,HD'F H'DAD37JFJ *(9 'D 48 H'DAD37JFJ *(9 'D 67 J9FJ #F' 'D"F %0' (/J #5H1DC 'D.1J7) *(9 (J*F' 9DI J3'1F' C'F AJ H'-/ EF :2) H9DI JEJFF' C'F ,'1F' EF 3H1JJF 'D67 'D,HD'F HEB'(DF' C'F AJ %J ,'1 EF 'D 48 HGHF 9DI J9FJ 'D71A 'D".1 EB'(DF' C'F "G #-/ 3C'F 'DE2'1J( 'D#5DJ).,Neutral
240,40274889,A('D*'DJ J9FJ %-F' CF' 9'J4JF AJ #5D' 'D-J C'F J9(1 9F 'D*FH9 AJ (1'2JDJ (4CD 9'E.,Neutral
241,40274890,"#F' #F' B9/* (,1( (3#D (3#D G'J 'D#3&D) H(,1( #H5D D DFB7) #:D( 'DAD37JFJJF %DDJ (J7D9H' EF GF'C C'FH' (J-CH' 4J J9FJ /'&E' AJ B5) E$+1) (7AHD*GE %DDJ (*-CJ %FG .D'D F4#*GE H9J4*GE E9 'D3H1JJF AJ D-8) #H AJ AJ -/+ %JG %J H9I #H #H #H #H -CI %FG #F' AD37JFJ HGH 3H1J DCF E' B(D 0DC A9DJ' %F* (*D'BJ AJG F4#) E4*1C) H*A'5JD E4*1C) H9'/'* E4*1C), (3 (8F (-'D*C %F* F*J,) H,H/ 'DH'D/ (4CD #3'3J H'DE-J7 %DDJ %F* AJG",Neutral
242,40274891,J9FJ %F* EF F4#*C H#F* -'61) 9F/C %J 'D 'DGHJ) 'DAD37JFJ) .DJFJ #-CJ #C+1 5-J-,Neutral
243,40274893,"'5D' %-F' E /13F' AJ E/'13 'D#HF1H' E/'13 'D#HF1H' D-'DG' J9FJ (*4CD 'DGHJ) AJ G0' 'D(9/ 9DE' %FG #5D' E/'13 'D#F1H' 7(9' AJG' (9/JF (9/ %FG *4CD* GHJ*C 'DAD37JFJ) H(FA3 'DHB* %F* E' F4#* 9DI B6J) %FG #F' AD37JFJ 3H1J D#F %F* 9'J4 E9 'D3H1JJF J9FJ (FA3 'D-J H(FA3 'DE/13) J9FJ 'D3H1JJF C'FH' J/13H' E9F' AJ E/'13 'D#HF1H' A('D*'DJ %F* F'4& 9DI %FG AJ %4J ('D/FJ' %JG E.*DA, 3H1J HAD37JFJ HF'2- J9FJ -*I C'FH' J-CH' AJ *D'* *5FJA'* %DDJ GH 'DAD37JFJ,",Neutral
244,40274894,"H'D F'2- H'D-H1'FJ, GJC C'FH' J-CH' J9FJ D%FG 'D 'D 'D3C'F 'DE2'1J( 'D#5DJJF C'FH' J-CH' DGE 'D-H'1F).",Neutral
245,40274895,"J9FJ %FG G0' EF B(D EF #(F'! -H1'F 'DF'2- %DDJ GH EF 'D,HD'F 'D3H1J %DDJ ,'J EF 'D,HD'F H'DAD37JFJ %DDJ GH %-F' J9FJ H'DAD37JFJ 7(9' C'F FH9JF %DDJ GH AD37JFJ 'D 'D:2'HJ *(9 'D67 D%FG G0' E' C'F E9G #H1'B H'DAD37JFJ *(9 'D48 %DDJ C'F 9EDJ' H69G J9FJ (-CE 'DEH'7F 'D3H1J EF -J+ 'DH69J) 'DB'FHFJ) AC'F E+D' J1H- J./E ,J4 'DAD37JFJ 'D:2'HJ #H %DDJ EF 'D6AG E' C'F J./E 'D,J4 E 'J D%FG :J1 ECDA (G0' 'DEH6H9 F*J,) 'DH69 'DB'FHFJ.",Neutral
246,40274898,GDB (/F' FBA2 GJC BA2) 4HJ,Neutral
247,40274899,"#F' #F' (BJ* AJ AJ 'DE2'1J( -*I J9FJ E1-D) 'D(C'DH1J' (9/JF DE' 7D9* #/13 AJ /E4B *B1J(' C'F G0' 'DA1'B (JFJ H(JF 'DE2'1J( H1,9* 9DI EF7B) 'DE2'1J( *B1J(' *D'* 3FH'*,",Neutral
248,40274900,"%JG 94'F 'D*/1J(, /13* 3F*JF AJ EF'7B #.1I J9FJ :J1 'DE2'1J(, AJ EF7B) 'D4,1) HEF7B) 'D-1'C.",Neutral
249,40274901,HAJ 3F) EF G'J 'D3FH'* %DDJ GJ 'D3F) (JFJ) J9FJ.,Neutral
250,40274902,%JG CF* AJ -E5.,Neutral
251,40274903,J9FJ 1-* 9ED* /H1) */1J(J) E J9FJ *'(9) DH2'1) 'D*1(J) 'D3H1J) %JG E/*G' 9'E A#F' 9EDJ' E'13* 'D*/1J3 E/) *D'* 3FH'* H(9/JF %JG *1C* 'D*/1J3 FG'&J' H'F7DB* H%F *1C* (4CD C'ED H0G(* %DI %JG /E4B H'3*B1J* AJ /E4B *B1J(' EF 9'E 2005.,Neutral
252,40274904,"G 4H CF* */13,Neutral
253,40274905,"G 7(9' CF* #/13 AFHF,Neutral
254,40274908,7'1B -CHDJ (*-( 'D/(C) 'F* 5-,Neutral
255,40274909,%JG H'DDG %F* 91A'F 4:D'* J9FJ "G .'5),Surprise
256,40274910,""G 7(9' #F' ( CDG G0' 7(9' 9DI AC1) E1*(7 ((96G #F' DE' "G .D5* (C'DH1J', 1-* /13* E9G/ E*H37 AFHF %3EG E9G/ 'D9ED 'DJ/HJ, (E9G/ 'D9ED 'DJ/HJ #HD 4J 'F' 9F/J EG'1) AJ 'D13E H#J'EG' AJ %E*-'F 'DEB'(D) AJ /19G GE E' (/GE 3*) EF /19G AB7 EF CD E-'A8) 3* #4.'5 A3*) EF /19G G/HD 'D3*) D'2E JCHF *D'* 0CH1 H*D'* %F'+.",Neutral
257,40274911,H'D*D'*) 'D0CH1 D'2E JCHF H'-/ 9DEJ H'-/ #/(J H'-/ EGFJ,Neutral
258,40274912,A('D*'DJ J9FJ #F' CF* #/(J AJ 'DA19 'D#/(J J9FJ 9EDJ' #F' 'DH-J/ J9FJ D'2E J.*'1 H'-/ EF 'DA19 'D#/(J J9FJ EF "D'A 'D7D'( EF /19G AC'F D'2E J,E9H' E,EH9) 9D'E'* HAJ 'D(C'DH1J' 2'&/ %JG %E*-'F 'D*BJJE *(9 'D1BE A#F' #.0* 'D#HD 9DI 'DE-'A8) AJ AJ %E*-'F 'D13E.,Happy
259,40274913,"H HB(D* AJ AJ G0' 'DE9G/. G0' 'DE9G/ AJG 9/) 9H'ED %JG AJH %DDJ GJ B6J) "G 'D4J! %DDJ (A16H' 9DJC C/H1'* */1J(J) EF #,D EE'13) 'D*9DJE AJ 'DE/'13 'D-CHEJ) AJE' (9/, %DDJ GJ B6J) E93C1'* 'D7D'&9 HG'D#EH1 G'J %DDJ GJ %DG' 9D'B) AJ 'DF8'E 'D(9+J (4CD 9'E G0' %4J %,('1J, J9FJ 9DI CD H'-/ %,('1J (9/ E' *.D5 %E*-'F'* %F* D'2E *D*-B AJ AJ E93C1 */1J(J E/*G 15 JHE.",Neutral
260,40274914,(9DEHC (96 'DBH'9/ %DDJ %DG' 9D'B) ('D#F47) 'DD'5AJ) (3EHG'.,Neutral
261,40274915,"G'J D'2E %F* **9DEG'. A.D'D G'J 'DA*1) H .D'D '-*C'CJ #F' AJ E9G/ 'D 'D9ED 'DJ/HJ %DDJ GH E9G/ J9FJ 3F*JF AJG EF CD #7J'A EF CD 'DE-'A8'* 'D3H1J) "G C'F G0' 'DF4'7 'D+B'AJ H'D*FH9 'D+B'AJ (4CD /'&E J9FJ (96 'D "G 'D7D'( J9FJ (*91A (G'J 'DE1-D) C'FH' '0' J#.0H' (1JC 1(9 3'9) J9EDH' /(C) AJG ('D ('D ((JF 'D-5) H'D-5) J9FJ #H (JF 'D/13 H'D/13, A'F' *9DE* 'D/(C'* 'D3H1J) 'D3(9).",Neutral
262,40274916,"%DDJ GJ ,2! EFG' 'D/(C'* 'DAD37JFJ) (*F6HJ EFG' J9FJ CD %JG ADCDH1 #GD 'D,FH( GH 9EDJ' JB*1( EF 'D 'DADCDH1 'DAD37JFJ A9EDJ' *9DE*G' %0' (/C ,2! EFG' F3J*G' DCF '*9DE*G' J9FJ CF* -'(G' (4CD 9'E AG0'.. 7(9' EH6H9 'D/1'3) J9FJ #F' AJE' (9/ /13* DCF #F' .D'D G'J 'DA*1) 'D*-B* ('D,'E9) E1) #.1I J9FJ #F' .D'D /1'3*J %DDJ GJ E9G/ 'D9ED 'DJ/HJ 'D*-B* ('D,'E9)",Neutral
263,40274917,AJ "G 'D*-B* ('D,'E9) ('DEF'3() 'D*.55JF E9 (96,Neutral
264,40274918,'G #HCJ #J4 GE,Neutral
265,40274919,"%DDJ GH 41J9), /1'3'* %3D'EJ) AJ ,'E9) /E4B H#J6' 9DHE 3J'3J)",Neutral
266,40274920,"HE4J* AJGE 'D*FJF E9 (96 J9FJ E9 %FG.",Neutral
267,40274921,G0' C'F '.*J'1J (3 (B1'1 (/C */.DGE,Neutral
268,40274922,"%JG GH 4HA G'J %DG' B5) J9FJ #F' DE' /.D* 9DI E9G/ 'D 'D9ED 'DJ/HJ.",Neutral
269,40274923,"%JG 7(9' /.D*H F*J,) 9/) 9H'ED %JG #-/ G0G 'D9H'ED 'D 'D 'D 'DAB1 H'D%EC'FJ'*.",Neutral
270,40274924,"(4CD 9'E, A'F* (/C *1H- (*5J1 J9FJ #F' E+D' %JG ,(* EF 'D#H'&D AJ 'D(C'DH1J' 9DI 'D+'FHJ) *(9J.",Neutral
271,40274925,A('D*'DJ C'F* *7D9DJ *B1J(' CD A1H9 'DA19 *(9J.,Neutral
