ÿColumn1,id,text,sentiment
112,47553239,"'3*E1'1 (G0' 'D4CD %JG B/JG B/JG 59( A9DJ' #H #H #H J9FJ EF .D'D 'DB55 CE'F %F* ,2! EF 'DE,*E9 'DDJ 'D#31I (4CD 9'E H#G'DJ 'D#31I %J HAJ B55 C+J1G C'F* /'&E' J9FJ FB'4 %F3'FJ C+J1 D7JA (JCHF AJ 'D(/'J) 'D#3J1 DE' (J*E '9*B'DG (( (*.J1 .DJFJ #-CJ #H (.J1 %J 2H,*G D%FG (491 ('D9(! %DDJ %F* -CJ*J 9FG AJ 'D(/'J) %DDJ GH 'DE3$HDJ) J9FJ %JJG H'D+BD H%DDJ GH CE'F 'D'-*D'D (J3*:DG 6/G (3 A(*D'BJ /'&E' AJ FB'4 AJ (/'J'* 'D",Negative
113,62065779,E4 C+J1 EF 9'/'* 'D91(J).,Neutral
114,62057672,HCD G0G 'DBJH/ %DDJ (*-7G' %31'&JD 9DI 'D%B*5'/ 'DAD37JFJ GJ %DDJ #F*,* G0' 'DFE7 EF 'D41C'* %DDJ GJ 5:J1) %DDJ B'9/*G' 'D%F*',J) 5:J1) %DDJ E' 9F/G' B/1) %FG' *7H1 B'9/*G' 'D%F*',J). %J %J 'DBJH/ 'D*J A16*G' J9FJ %F* %0' #5D' .D'D *'1J.J' J9FJ %0' %F* (/C *9ED EF 4#F *9'1A CE'F E1(H7 E+D' %0' B(D 'D3D7) (/C *'./ 1.5) EF EJF EF 'D-'CE 'D93C1J.,Negative
115,62064097,D.'DJ .DJFJ #BHD DC FA3 'DF8'E C'F E9'GF EH,H/.,Negative
116,48051842,#FGJ* 'D/1'3) AJ 9'E *E'F) H+E'FJF HC'F E9J J9FJ 4G'/) *H,JGJ %JG %JG H(-E/ 'DDG J' 1( 'D9'DEJF A9/* H %DI 'DFB( A' AJ 0'C 'DHB* %JG C'F* E/'13 'DFB( (-',) %DI E9DEJF A(/#* #9DE J9FJ  (FJ) %FJ #0G( %DI 'DCDJ'* H#(/# #/13 CE9DE HDCF J9FJ DE #1:( AJ #F #CHF,Positive
117,62063795,(3 #F' BD*DC D'2E *(BI *B74 #4J'! EF %DDJ #F' 9'EDG' (-CJG'.,Positive
118,62056705,HDCF (4CD #C+1 -1AJ) J9FJ 'D"F CE3$HD 9F :1A) 'D#.('1 'D1BEJ) AJ BF') 'D,2J1).,Positive
119,47553234,"'G 'FG HD' %4J 1- JC31F' ('DE9FI 'D-1AJ DDCDE) J9FJ HD' %4J 1- JC31F'.",Positive
120,47553235,"7( 3F'! B(D (/J (/J #1,9 HGDB #F' B'9/ (3E9 9FC (BHD B/ %J4 %F* J9FJ CE'F %DDJ (JEJ2 9D'B*C %F* HHDJ/ 9F 9F (BJ) 'D9D'B'* 'D2H,J) #H 'D9D'B'* 'DF'3 %DDJ J9FJ %DDJ (F91AG' 9'E) %FG AJ #3J1 C'F E*2H, H(9/JF /.D 'D3,F %JG '3*E1* 'D9D'B) #H E' '3*E1* J9FJ ('D9'/) GJC (JCHF 'DFB'4 (3 #F' 'JG J9FJ",Neutral
121,40275752,%JG GDB E9 'DCH1HF' 7(9' E' AJ4 91H6 HDCF 'G D'FG.,Negative
122,47553195,"(3 %JG 5'1 AJ 9F/J *,1() -*I 5'1 AJ 9F/J +B'A) B'FHFJ) E9JF) EF DE' CF* #*'(9 #31I #H G'J A5'1 AC#FJ (97J (H-J DD9'DE EF #F' E-'EJ) E' (91A 'DEGE G0' 4H %DDJ 7HD",Neutral
123,47553194,%JG /'&E' #F' (91A4 DJG (AC1HFJ J' E-'EJ) J' E9DE) J9FJ E' (91A /'&E' (J5FAHFJ #H (4*:D (4J! -BHB %F3'F #H GJC (J-CHDJ D' %F* E4 E(JF) 9DI CJA 4:DC EDH4 9D'B) (-J'*C G'J,Neutral
124,47553193,"/13* EH6H9 'D*1,E) H(4*:D (*1,E) F41'* 7(J) E9 'D*5EJE 'D,1'AJCJ J9FJ CD G0G 'DF41'* 'D7(J) %DDJ (*CHF E9 'D#/HJ) HG'J 'D#EH1 G0' 4:DJ.",Neutral
125,47553192,GDB (/F' FJ,J D941) +E'FG 99 (3 B(DG' CE'F 94'F 94'F FAGE #C+1 3F'! %F* 4H /13*J H4H '4*:D*J #H J9FJ GJC .DJF' (3,Neutral
126,47553191,(941) +E'FJ 'D 99 /'.D 3,F 93BD'F.,Negative
127,47553190,J9FJ EJCHF4 E9'16) 9 C(J1) E9 %FG C'F -CE E$(/ A#.0DF' 3 4 3 4 3FJF *B1J(' #1(9 3FJF 94'F F9ED 9B/ B1'F.,Negative
128,47553189,HDJ/ 4.5J) 3'-1) 7':J) J9FJ (J4/C .D'5 CDGE -(H CDGE 'D'4J 3'9/ ,/' AJ %FG 'DB1'1 (JCHF "G,Positive
129,47553188,(3 CE'F AJ 9JD) HAJ GJC 9(JF E' *E1BDGE J9FJ F-F' E1BF' 'DEH6H9 (CD .(+ J9FJ DD9'&D*JF *-/J/' #F' G'G'G' %J #HD %4J #GDJ CE'F 2'1HG %.H*J 2'1HG %J,Positive
130,47553187,D' GH %-F' %-F' AGEF' %F' '-F' 6:7F' (9/ #C+1 EF 4G1 (3 F-F' #./F' HJ9FJ C'F H'6- 'D#EH1 DHJF 1'J-) HCE'F J9FJ 'D4('( 7(9' H'D CD 'D#31I H#5/B'! HDJ/ C'F EAGHE 'D,Neutral
131,47553186,:J1 9F 'DH17) 'D#HDI.,Neutral
132,47553185,'D*9'1A 4J *D'* 3FJF #1(9 3FJF D-/ E' (D4*J %F* 91A*J %FG %F* /.D*J (H17) +'FJ) %6'AJ).,Negative
133,47553182,E9 %FG C'F A1': E4*1C D%DF' %-F' 'D*FJF (3 C'F J6D J-CJ DJ %FG G0' (*9DB AJC,Neutral
134,47553181,(3 J9FJ (FA3 'DHB* C'F J-'HD %FG J+FJFJ 9F G0' 'DB1'1.,Negative
135,47553180,(,H2 F3EJG' D/I 'D#31I D'FG EF 3J'3'* 3D7) 'D3,HF HGJC GJ GJ EB'HE) 9DI E/I 24 3'9) HGE (*5/HDG' H(JB/1HDG' H/'&E' (#:D( 'D#-J'F HJF*51H' AJG' DCF 'D9D'B'* G'J 'D G'J GJ %DDJ GJ A9D' (*4CD 'DE#3') #H 'D9'&B 'D9'7AJ 'DC(J1 ,/' %FG 'D#31I /'.D 'D3,HF EJCHFH4 #C+1 BH) H#C+1 %J A',Negative
136,47553179,#H FB7) 'D69A %0',Negative
137,47553178,J9FJ 2GBFJ HGH J-CJDJ %FG E*#C/) H%FG GH C'F -CEG E$(/ 7(9' HDHJF 1'J-JF H#F' -CEJ E$(/ H(9/ E' 9EDF' 9B/ 'DB1'F CE'F C'F HJ6DH J J9FJ (J-CJDJ G0' 'DEH6H9 #C+1 EH6H9 (1GBG H#F' A9D' EF .D'D 'JG J9FJ CE'F E91A*J DC*J1 #31I AGE* %FG #C+1 4J! (1GB 'D#3J1 /'.D 'D3,F GH 9D'B*G (E-(JG .'1, 'D3,F J9FJ 2H,*G H(F*G #(HG #EG G'J G0' #C+1 4J! G'J -DB),Negative
138,47553176,%JG J9FJ HDJ/ %F3'F EEJ2 -*I ('D#EH1 G'J.,Positive
139,47553196,(3 4H J9FJ *5EJE F41'* 7(J),Neutral
140,47553198,4H J9FJ *5EJE F41'* 7(J).,Neutral
141,47553221,"E4 EED ('DE1) J9FJ E1) (*D'BJ GHF E1) (*D'BJ GF'C *('+1 %EE J9FJ E4 '3J1 E4 A4 1CH/ E9'G A4 EDD",Positive
142,47553215,"CD %4J (J*9DB (4.5J) 'D 'D%F3'F %DDJ %F* (/C *1*(7 AJH J9FJ ('D2(7 E+D #J GH B6J) %FG HDJ/ EH,H/ ('D3,F (*.DJ C#FG %F* D'2E *41- G0G 'D9'7A) H'D9D'B) HGJC J9FJ #F' HDJ/ (F4HA -'DF' %FG F-F' E1*(7JF E*D #J' *FJF (1G 'DDGE %FG 9F' H3'&D AFJ) **59( 'D*H'5D J9FJ FH9' E' (3 HDJ/ C'F 'DG H,H/ H-6H1 %DDJ E' (91A 'FG DE' (*-( (FJ "/E",Positive
143,47553218,(3 'D%4J (-'D*F' #F' H HDJ/ E514 #CJ/. DCF BH) 'D9D'B) (JFF' GH *E'E' BH) 'D9D'B) J9FJ *E'E' '1*('7C,Positive
144,47553213,"J9FJ HDJ/ (B/1 (FB/1 GD# %F 4'! 'DDG 1(F' (,E9F' AJG H(F3#DG #C+1 9F 9F 9F 'DB1'1 B/ %JG C'F 59( HJECF 3E9F' *,'1( #31I H*,'1( 9F HDJ/ CE'F #H HB55 BJD* 9F HDJ/ AJ G0G 'DE3'-) (3 9F 3F'! HC2H,) '3J1 #H C' E-() '3J1 E' B(D E' B(D 'D2H', HB/J4 C'F 'DB1'1 'D'1*('7 H'D2H', *-/J/' 59(",Neutral
145,47553219,'D9'7A) AJ 'D(FJ "/E HGH BH*G GJ %DDJ (*-// H(*B11,Positive
146,47553220,('DFG'J) B/J4 %F* (/C *5E/ DH 4H E' (/G JE1 9DJC DH 4H E' (/C *H',G H'DH'-/ (JH',G J9FJ #F' E' (BHD4 %FG G0' H69 3GD #H J9FJ AJ C*J1 C'F* D-8'* %DDJ GJ 59H() J9FJ *-*6F D-8'* E+D' 92D HDJ/ HDJ/ EF 'D#31D),Negative
147,47553209,G'*J F1,9 D941) *E'F) (E' %FG %F* .D5F' GDB 91AF' CJA 'D*1,E) H'D*5EJE H#97*F' *5EJE 'DJHE *5EJE 'DF41'* 'D7(J) 'D,/J/) G'J 9DJ 51'-) CF* #AC1 %FG F5 A9DJ' H#F' 4C1' J9FJ #F' (91A %FG AJ (F'/HD 3'&D H-(H( HAJ FH9JF (F'/HD #CEHD.,Neutral
148,47553207,"%JG D%FG 'G 'D,2! 'D:1'AJ D' (/ EFG J9FJ *9ED 'DBJ'3'* *(9* 'DF41) DCD D:) DCD G'J AAJG 4:D E4 AJG 4:D 'D:1'AJ AJH ,2! C(J1 J9FJ 4:DF'.",Neutral
149,47553199,%J *1,E) #F' J9FJ EF 'DD:) 'D9(1J) DD:) 'D91(J).,Neutral
150,47553206,"4HA #F' #HD E' (/J* #4*:D (4:DJ G'/ 'F' CF* (AC1 %FG AJ AJ 'D3HB "C'EHD 3'&D H'C'EHD -(H( (3 *H6-DJ %FG #HD %4J CD JHE AJ #/HJ) ,/J/) HAJ F41'* 7(J) %DDJ GJ E9B/) ,/' H#/HJ) E9B/) ,/' H(/G' AJ E+D' (*CHF 2J C*J('* 5:J1) (/G' *5EJE (/G' *91A J9FJ '-F' 'DCHE(JH*1'* (F4*:D 9DJG' ('D4:D GJ E'-CF*H4 GJ E4 (J 3J 2J (J4*:DH' AJG ('DE7'(9 HGJC.",Neutral
151,62057430,# EF HB*G' H#F' EEFH9 EF 'D3A1 HA9DJ' J9FJ 'G 49H1 %F* F-F' %J 'DAC1) %FG %F* CAD37JFJ 9'J4 AJ 'D6A) 'D:1(J) #H CAD37JFJ AJ AD37JF 'D*'1J.J) %F* E9 "3A 9DI JECF AD37JF 'D*'1J.J) CAD37JFJ AJ EH,H/ AJ AD37JF (*-3 %FC ('D3,F (:6 'DF81 %F* ('DFB( #H (J #H (1'E 'DDG %F* (3,F (:6 'DF81 9F B/J4 E3'-*G C(J1) %F* J9FJ 4H 'DA1B (JF %FG %F* CD E1) (/C *7D9 EF 'D6A) 'D:1(J) D'2E *E1 9F 'D.,Negative
152,47553205,BD*JDJ *5EJE CE'F %FG 4H (*5EEH AJG' E4 GJ 'DF5 (CHF (*1,EHG,Neutral
153,47553204,7( GD# 'D*1,E) HAGEF'G',Neutral
154,47553222,(/C *6DC *D'-BJ EF 3,F D3,F,Negative
155,47553202,"G ('D8(7 CD 'D#/HJ) %DDJ (*CHF E9'G' 'DF41'* G0' 4:DF' F-F E9 'D*5EJE 'D,:1'AJ E9 CD 4J! (J*9DB.,Neutral
156,47553200,*B5/J 'DF41) 'DJ GJ ,H' ,H' 9D() ,Neutral
157,47553175,('D 99 #HD 'D 99 5'1 J9FJ 'D'4J GJC E('41 #C*1 H13'&D HJ9FJ HDJ/ 'D13'&D *(9*G *9*(1 *-A) AFJ) ('DF3() %DJ %JG H#F' EF 'DF'3 J9FJ #F' CF* #4HA 'DF'3 (*F41 J9FJ 'D#4J'! 'D.'5) HGJC E' (B/1 J9FJ ,1(* E1) #H E1*JF #F41 (*91A E1'* J9FJ (3 D' #-/ J7D9 G0G 'D#4J'! %J,Positive
158,47553174,J9FJ %-F' DD#3A 'D (1) (9C3 ,H' J9FJ %-F' AJ -'D) *1',9 J9FJ CD E' J.5 'D-1C) 'D#3J1) (5H1 81HAG' H %JG 41H7 -J') 'D4('( HGJC A',Negative
159,47553173,"(3 ECF*4 -1C4) J9FJ E('41) (3 C'F H'6- J9FJ %FG 'D#EH1 1'J-) (%*,'G E9JF (3 9DI AC1) F-F' #./ DF' 3 4 3FH'* 94'F 'D%4J J'./ 4CD 13EJ H7'(9 E.*DA H#F' J9FJ EF (9/ 'D2J'1) G/JC 7(9' *C11* 'D2J'1'* H2E'F C'F CD H'-/ (JB/1 J2H1 E4 (3 'DJHE 'DB1'() /1,) 'D#HDI (3 J2H1G 4HA CJA H69 H'B9 'D-1C) 'D#3J1) CJA",Neutral
160,47553145,E4 #H6- (C+J1 EF %JG (BJ) 'DH37 'D91(J.,Negative
161,47553150,"/'&E' J9FJ %J -*I (*0C1 HB* 'D-DB) 3'EJ 3'EJ #C/ %FG A9DJ' AJ 10% AD AJ 'DEF'7B 'D48 #H AD37JFJ) 'D48 AJ 10% AB7 (J9J4H' (E/F E.*D7) H'DJGH/ %DDJ 9'J4JF AJ 'DE/F 'DE.*D7) GE #C+1 F'3 9F51J) #5D' J9FJ AAJ -'D) E*H*1) /'JE' (*CHF EH,H/) 7J( 3F'! HDJ/ H%JE*I -61 (-J'*C D%FG 4'JA #F' CD4J (D4 ,/J/ 3* 3FJF 941 3FJF 9'D 7F'94",Neutral
162,48052176,"'DJHE %DDJ E' E9'G G0' (1H- 9DI ,'E9'* 'D6A) CE' *9DE AJ ,FJF AJ F'(D3 AJ .DJD #H 9DI 'D#1/F.",Neutral
163,47553149,""G (3 (8F GJC JECF AJ %4J * J9FJ E4*1C (JF 'DD/ HJ'A' H'D1ED) #:D( 'D#5/B'! GJC %DDJ CF' /'&E' J9FJ (F-CJ /'&E' (*-3J AJ 3J'B E.*DA %FG AJ GJC E/F -*I H/'&E' (*91A 3F'! CD 4J! (91AG ,/J/ 9FG' (5/EFJ J9FJ (E9FI CD 'D5H1 'DFE7J) %DDJ F-F' (*7D9 EF GF'C %JJG A16' 9DI 3(JD 'DE+'D %FG J'A' J'A' *D #(J( J'A' *D #(J( /'&E' (JF-CI 9FG' 4H (J7D9 5H1 EF .D'DG'  D CE/JF) E.*D7) #H  CF,'- FEH0, #H AJ (96 'D#-J'! HAJ C0' (3",Neutral
164,47553148,(*GJ#DJ -JA' 1- *F6E CE'F B1J(' D%FG -JA' 9E (3'HJ (-JA' CE'F.,Negative
165,47553147,H#/'! 'D417) 9F51J) 'D417).,Negative
166,47553146,(*.JD 'D'4J CE'F F'(9 EF 9F51J). 7(9' 'D417) D#F HAJ %4J %3EG' H-/'* 'D 'DH-/'* 'D.'5) G'J E*'(9) D "G -13 'D-/H/ DE' (*HBA 4( 91(J (J'A' #H ('DD/ HG'* GHJ*C (FH9 EF 'D'3*A2'2 HGJC  H (*61(GE H(*C31GE 9DI HD' %4J AG0' 'D4J! (J9ED 1/ A9D J9FJ AJ -3'3J) 9'DJ) ,/' ('D EF DD417) H,Negative
167,47553144,"*7H4* E9G D%FG E' C'F4 ('D('BJ A/:1J .D'D +'FJ) C'FH' AJ -H'DJ #7A'D H4('( HG0G 91( J'A' %DDJ C'F* 1'- *5J1 GF'C ('D4'19 J9FJ H'D417) 7(9' C'F* EH,H/) AC'F AJ FH9 EF '3*FA'1 H'3*A2'2 EF DD417) #CJ/ 'D417) GJ 9'ED E9'/J ,/' ,/' D%DF' HG0' 'D4J! EH,H/ 9F '(F'&F' H(F'*F' AJ 'DD/ H1ED) HJ'A'",Negative
168,47553153,A' %JG E1) -C'DJ 9(/ 'D1-JE 91'BJ %DDJ GH C'F 1&J3 ,E9J) #F5'1 'D3,JF 9F' ('D ('D 48 H(FA3G '3J1 H H-1 AJ 5AB) ,(1JD,Neutral
169,47553143, ('D2(7 #F' %DJ E1) %DJ #.* E*2H,) (J'A' E1) 3J'1) 61( DJ %J'G' 5'-( *'C3J %31'&JDJ 'JG A'F' F2D*,Neutral
170,47553142,"HJ'A', 'DD/ HJ'A' H'D1ED) #8F CE'F",Negative
171,47553141,E4 (3 'DD/ HJ'A' CE'F #F' E1),Negative
172,47553230,DCF 'D 59H() 'D'.*J'1 GHF %FG %F* 'DEA1H6 %FG E' *9ED E' *F,2 5AB) H*.DJ H1'C F'3 %DG' 30 H35 3F) ('D3,F 4'1AH' 9DI %FG'! 'D40 9'E'. 'DEGE F-F' %DDJ ECF'4 E*HB9JF #(/' %FG *5J1 'D5AB).,Negative
173,47553232,C'F 1/F' 9DI CD 'D J9FJ CD 'DD-8'* %DDJ 94F'G' 'D59(),Negative
174,47553233,%JG %FG %-F' (/F'  F+(* .7H) J9FJ .D'B) H*9*(1 'F*5'1.,Positive
175,47553152,G'G'G' HDJ/ %JG (D4 ('D25 C'F 9E1J 25 HCF* F4J7) (5-JA) C'F %3EG' 'D5('1. C'F* *5/1 (J'A' 'F' E4 5-AJ) J9FJ #H GJC (3 C'FH' E,EH9) GJC F47'! HG'J HC'FH' J5/1H' ,1J/) GJC E*H'69) HGJC AC'F 'C*( #F' ('D,1J/) G'J ACF* /'&E' #C*( 9F 'D#31I J(/H CF* A9D' E*#+1) (9/FJ EF ,H 'DCD.,Neutral
176,47553154,E1) -CI DJ #F' CF* #.0 #.('1GE EFG J9FJ AE1) (JB*1- 9DJ (JBHD DJ %F* (*B/1J *2H1JGE H*'./J #.('1GE EFGE (4CD E('41 H#97'FJ #3E'! 9/) #31I H#F' '.*1* HDJ/ D#F %3EG,Neutral
177,47553172,"G G'J (/#* (9/ A*1) E4 7HJD),Neutral
178,47553164,"CF*J *4*:DJ 9F 941) E$33'* D%FG HDJ/ C'F /'&E GJC E+D' E+D' B6'J' 'D*D* E+D' J*'(9 B6'J' 'D*D* 9F/ E-'EJ D#3J1 E9JF B6'J' E*D' %J B'FHFJ) %DDJ HDJ/ (B/E 'D'D*E'3'* AJG' DDE-'CE %DDJ (/C **'(9 E9 'DE-'EJF (/C G0' 'D#3J1 (/H C*'( G0' 'D#3J1 E4 9'1A J1'3D 'GDG, #F' CF* (4J! E1-D) 3F*1'D CE'F",Positive
179,47553171,7( H%E*I %E*I #HD 7D( ('DB'&E) C'F -'33*J -1C4),Neutral
180,47553170,"DDJHE E-CJ*DH4, E-CJ*DH4 H(-CJDH4 HD' E1) ",Neutral
181,47553168,%F* %E*I #HD E1) BD*JDG .D5 2H/*G' 7D('* .AAG' 4HJ,Negative
182,47553167,HDJ/ 9F,/ (/G 941G J4*:DH' 9F/G #F' /'JE' (-CJDG G0' 'DCD'E.,Neutral
183,40275069,"'G HGH 7(9' GJ 'D*(9'* HGH #5D' 'DE-'CE) CDG' B'&E) 9DI 'D*(9'* %FG *(9'* %F* (/C *.31 H8JA*C (/C *1H- G0' 'D71JB J9FJ #HD 4J! AJH EG'DC HE5'9( H H H'D#. H'D .7# AJ H'1/ H9AH' E91HA J9FJ J9FJ 'D9ED 'D3J'3J J' #.J %F* (C1' (C(HC",Negative
184,47553166,%JG -J') GJC 4:D H9ED G'J HDDJHE FA3 'D J9FJ,Positive
185,47553165,(3 E4 3F*1'D G'*AJ 3F*1'D (1J/J J9FJ 'D#G'DJ JH/H' 'D13'&D *(9*GE 9F/J H#F' #.0 'D13'&D H'H/JG' D#HD'/GE #H HD'/GE JH/H' 9F/J H#F' #H/J AGJC A',Positive
186,47553163,(E9FI 'D,'F( 'D%F3'FJ J9FJ 'D ,'F( 'DE*'(9) #EH1GE 'D-J'*J) HE9 #GDGE HE9 A'DE2(H7 #F' J9FJ DDJHE (D'BJ #31I (5'/AHFJ (-CHDJ 3F'! %F*,Neutral
187,47553155,"C'F (J*GJ#DJ %FG #F' (91AG #H 3'E9) AJG #H %JG E' (91A J9FJ A' %JG 21*G",Neutral
188,47553162,-J') "D'A 'D(41 EH,H/) AJ 'D3,HF DD#3A 'DE$33'* ECF*4 J9FJ *,'H( 9DI B3E C(J1 EF '-*J','* G/HD 'DF'3.,Negative
189,47553161,AC'F J5/1 J9FJ B6'J' C'F (/H 941 E$33'* J4*:D 9F/G (*91A *A'5JD *.5,Neutral
190,47553160,E3*A/*4 EFG G'G' H HDJ/ J9FJ #F' (-CJ 9FG H17) ('DE9FI %FG G'DB/ C'F A'J* (-J') 'D4('( H'D#B3'E H'D3,HF H'D-1C) 'D#3J1) H %DDJ C'FH' 'DGE 'D9'E H'DGE 'D.'5.,Neutral
191,47553159,'D2J'1) CDG' F5 3'9) CD #3(H9JF J9FJ 4HJ A5'1 J,J E9 /A*1 5:J1.,Neutral
192,47553158,-*I (*0C1 (9/ E' 9B/F' 'DB1'F -CJ*DG HDJ/ DJ (*6DC *J,J ('D2J'1) E9 B'&E) 'DEGE'* G'J J9FJ 4HJ) J9FJ 1HE'F3J) E9D4 J9FJ,Positive
193,47553157,H'DB'&E) G'J (3 C'F* *7HD EF 'DJHE DD EF JHEG' DDJHE J9FJ E' E' 5:1*.,Neutral
194,47553156,"#HD 2J'1) C'F* ('D 96 H J9FJ -*I (3#DH' #J'E GH HDJ/ #5D' ((JF 'DEH17) J9FJ A9D' (2J'1) G'J J9FJ D#FJ (3#DG #J'EG' %0' AJ J9FJ EF ('( 'D#/( AJ %4J (B/1 #B/EG #9EDG D'DCE A(J-CJ DJ "G 7(9' H#97'FJ B'&E) EGE'*",Neutral
195,62058535,"*E'E #EJ  1'- #-7 1'- #-7 1H'(7 D-3'('*C DDJ (/H 'D13'D) *(9*JDG %J'G' E('41) (3 #F' 94'F 6JB 'DHB* DD-DB) G0G .DJF' F,1( GJC F/.D (*A'5JDG' (*A'5JD #C+1 %JJG #F' E-*', ED'-8'* #HD 4J! %JG C+J1 %F3'FJ) E3*C %JJG %DDJ C'F* B'3J) 9DJCJ EF .D'D 'DEB'(D'* *-/J/' 'DEB'(D'* %DDJ H,G' DH,G %F* /.D*J (JH* F'3 C+J1) %JG 4HA*J B/J4 'D%4J %JJG J9FJ .DJFJ #-CJ AHB J9FJ AHB #H *-* 'D(7HD) %DDJ F-F EB1JF AJG'.",Positive
196,47553216,"G H(*B11 *1*(7 AJH E/I -(C %DG H9D'B) H%1'/*C H9D'B*C AJG GJ %DDJ 9EDJ' J9FJ (*B11 (*.DJC *'./ 'DB1'1 H*-CJ %FG 4H DH 4H E' J5J1 DH 4H E' JCHF G0' 'D%F3'F %DDJ #F' (/J '1*(7 AJG H(9*B/ AJ CE'F E3#D) 'D#ED 'DC(J1 'DDJ (JCHF EH,H/ H#F' HHDJ/ ECF'4 E8(H7 EAC1JF %FG,Positive
197,40265322,"G'G'G' J.DJDC %J'GE J' 1( HJ.DJDC HJ.DJDC GJC 'D7'B) 'D-DH) %DDJ (*-CJ AJG' 9FGE #F' HGJC H#F' B'9/ (3E9C B'9/ (*.JD A9D' J9FJ 51* #AGE #C+1 DDF'3 C'F* *#C/DJ 9DI 9D'B) .'5) ,/' J9FJ EH,H/) H-'61). 3'EJ A*1) J'A' C'F AJG' CE'F %4J GJC D7JA HEEJ2 'DCD C'F (J-CJ %FC CF* E14/ 4'71 AJG'.",Positive
198,40265294,%FG #F' EECF -/' J#0JFJ E+D' #H C0' HD' E1).,Positive
199,40265324,'D,2! 'D#C(1 EF -J'*J H#F' H'9J GH %FG #F' *.55* AJG J9FJ ('D/1'3) 'D#C'/JEJ) /13* *'1J. 41B #H37 H9DHE 3J'3J).,Neutral
200,40265323,'G 92J2J 7(9' #F' 'D 'D,Neutral
201,40265321,%FG. %FG 3EI HF',J GE #,ED H#2CI H'F:4 HD'/ AJ 'D9'DE.,Positive
202,40265320,"HGE ('DA9D J9FJ, 'D'4J 'DH-J/ 'DEH6H9J 'DJ (/J #BHD DC %J'G J' #-E/ 'DJHE AJ 'DEB'(D) 'DJHE #DJ GH E4 DDFB'4 *(9F' DF81J'* 3J'3J HC0'",Positive
203,40265318,(9/JF 'D51'-) E' #F' J9FJ #F' E(3H7 ,/' EF G0G 'D9D'B) HE3*AJ/ EFG' HA.H1 AJG' H,Positive
204,40265317,%FJ E' '/A9 E' '/A9GE4 CD 'D+EF DDF4'7 'D',*E'9J H'D3J'3J.,Positive
205,40265316,A9EDJ' C+J1 E1'* GH J671 %FG J(9/ 9FGE #C+1 #H E' J4HAGE. #F' (-'HD (-'HD B/1 'D%EC'F,Negative
206,47555450,%DDJ C'FH' 'DF3'&F' J1//HG A#F' 94*,Positive
207,40265314,D D'FA1'BF' AJ 'D9ED 'D3J'3J H'D',*E'9J,Negative
208,40265313,H#GDF' 9'/) (J/A9H' 'D+EF 'D#C(1.,Negative
209,40265311,HGFJ CE'F 'D51'-) (J/A9H' +EF C+J1 9'DJ E9'G J9FJ GH ('D#.1 H'-/ J6D J7D9 9DI 'DBJ'/'* J9FJ (4CD %DDJ GH,Negative
210,40265310,H#F' 39J/ ,/' (#31*J HA.H1 AJG'.,Positive
211,40265309,E13'G #3'3J) (-J'*G DDA1/.,Positive
212,40265307,(*91A E9 'DHB* 'DH'-/ (J5J1 J3#D -'DG (4CD /'&E J9FJ 4H 4H GJ 'D#4J'! 'DEGE) %DDJ (*9FJDG (-J'*G %DDJ (*97J DG E9FI.,Positive
213,40265305,""G H HJECF GJC C'FH' -*I AJ EB'1F'* (*5J1 %FG 9DI E3*HI 'DF'3 %DDJ (*4*:D ('D9ED 'D3J'3J #H *4*:D ('D9ED 'D9'E *F4:D (96G' (JF4:D 9F #31*G #H 9JD*G #H (JCHF E4:HD (3 %F* J9FJ ('FJ HE-'A8 9D'B) .'5) ,/' J9FJ -*I 'D*#CJ/ 9DJG' /'&E' C'F ('DA*F).",Positive
214,40265304,"J.DJDC %J'GE. #F' 3'EJ DE' CF* (3#D GJC (,1( #3#D J9FJ '(-(4 9DI AJ 'DE3'-'* 'D.'5) *(9*C 'DCD C'F (J4J1 D J9FJ 9D'B) C+J1 EEJ2) HC+J1 .'5) (JFC H(JF #31*C (JFC H(JF 9JD*C.",Positive
215,40277784,HG'J 5'1* .D5 G'J *1JF/'* .'5) 9DI 'D*C*HC J9FJ GJ (*-// GJC 'D9D'B) DDE2J 'D4('( (JFG' H(JF (96 (*2'H/ 9DI (96 EJF (.HA #C+1 EJF (*DAF #C+1 EJF EJF (.HA #C+1 HGJC 7J( #F' %-F' 4AF' E4G/ CE'F %E('1- %JG E4G/ C+J1 98JE %-F' (F91A %FG 'DB/3 A9DJ',Positive
216,40265302,'(FJ 'DC(J1 9E1G 16,Neutral
217,40265300,GH GJC %3EG ('DGHJ) (3 E1C( 9DI '3E 'D9DJ.,Neutral
218,40265299,'DDG J39/C #F' #F' 9F/J F',J 'D9DJ,Positive
219,40265298,J.DJDC %J'G %F* 9F/C 9F/C F',J H H3EI 5-,Positive
220,40265297,G0' E' C'F 9F/J.,Neutral
221,40265296,#DA 'D(D/ CDJ*G' J9FJ E4J 9'/J HEF -J D-J. %J E' CF* #4HA %FG AJ %4J .7J1 E+D' 2J E' #F' 'DJHE (.'A 9DI '(FJ.,Positive
222,40265325,"H(9/JF AJ 'D/1'3'* 'DE*B/E) *.55* AJ B1'!) *'1J. J'A' (A*1) 'D'F*/'(, J'A' CE1C2 +B'AJ 91(J (A*1) 'D'F*/'(.",Positive
